No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah
17, 0501121,SMK ANTARTIKA,20532257,S,197,58.12,40.53,27.3,67.54,"48,37",05,01,121
18, 0501122,SMK NEGERI 3 SURABAYA,20532195,N,474,65.42,56.83,36.5,75.32,"58,52",05,01,122
19, 0501123,SMK PGRI 5 SURABAYA,20532688,S,33,67.58,48.67,42.27,64.56,"55,77",05,01,123
20, 0501124,SMK BERDIKARI 1 SURABAYA,20532252,S,73,49.62,34.47,23.18,61.98,"42,31",05,01,124
21, 0501125,SMK PGRI 1 SURABAYA,20532452,S,292,61.44,50.12,46.13,71.61,"57,33",05,01,125
22, 0501126,SMK DHARMA BHAKTI SURABAYA,20532173,S,101,57.54,39.39,24.01,71.69,"48,16",05,01,126
23, 0501127,SMK NEGERI 4 SURABAYA,20532196,N,440,70.19,57.56,44.49,77.95,"62,55",05,01,127
24, 0501128,SMK WACHID HASYIM 2 SURABAYA,20573861,S,180,70.11,50.69,42.26,76.08,"59,79",05,01,128
25, 0501129,SMK IKIP SURABAYA,20532191,S,117,61.01,38.96,28.59,74.85,"50,85",05,01,129
26, 0501130,SMK TRIGUNA BHAKTI SURABAYA,20532693,S,97,60.21,41.69,33.56,77.96,"53,36",05,01,130
27, 0501132,SMK KAWUNG 2 SURABAYA,20532179,S,69,66.67,50.29,35.07,78.19,"57,56",05,01,132
28, 0501133,SMK KAWUNG 1 SURABAYA,20532178,S,159,63.32,44.92,29.89,76.2,"53,58",05,01,133
29, 0501134,SMK SEJAHTERA SURABAYA,20532674,S,315,67.25,50.44,31.67,69.68,"54,76",05,01,134
30, 0501136,SMK PUTRA AIRLANGGA SURABAYA,20532682,S,26,52.31,39.23,25.29,71.94,"47,19",05,01,136
31, 0501137,SMK PGRI 10 SURABAYA,20532671,S,52,61.42,42.88,33.22,75.65,"53,29",05,01,137
32, 0501138,SMK MUHAMMADIYAH 1 SURABAYA,20532209,S,123,66.05,52.73,34.25,73.08,"56,53",05,01,138
33, 0501141,SMK NEGERI 5 SURABAYA,20532211,N,537,70.72,68.06,60.56,74.7,"68,51",05,01,141
34, 0501142,SMK TEKNIK PAL SURABAYA,20532692,S,238,63.58,49.92,45.57,74.1,"58,29",05,01,142
35, 0501143,SMK 45 SURABAYA,20532267,S,300,56.37,40.45,24.98,68.74,"47,64",05,01,143
36, 0501144,SMK SIANG SURABAYA,20539247,S,183,56.64,40.13,26.52,73.02,"49,08",05,01,144
37, 0501145,SMK PGRI 4 SURABAYA,20539250,S,296,62.37,46.79,31.07,68.37,"52,15",05,01,145
38, 0501146,SMK TRIYASA SURABAYA,20532708,S,80,51.53,36.85,31.44,67.61,"46,86",05,01,146
39, 0501147,SMK METRIKA SURABAYA,20532208,S,65,55.45,37.38,26.42,63.68,"45,73",05,01,147
40, 0501148,SMK FARMASI SEKESAL SURABAYA,20549500,S,205,77.99,73.18,64.78,83.6,"74,89",05,01,148
41, 0501149,SMK FARMASI SURABAYA,20552198,S,248,75.33,64.6,59.05,86.89,"71,47",05,01,149
42, 0501151,SMK NEGERI 6 SURABAYA,20532212,N,648,70.03,57.83,40.52,76.25,"61,16",05,01,151
43, 0501152,SMK PURUHITA SURABAYA,20554119,S,15,58.13,43.6,35.17,71.07,"51,99",05,01,152
44, 0501153,SMK MAHARDHIKA SURABAYA,20532206,S,166,64.28,51.37,28.18,71.82,"53,91",05,01,153
45, 0501154,SMK PGRI 13 SURABAYA,20532685,S,216,64.55,47.92,36.23,74.26,"55,74",05,01,154
46, 0501155,SMK PRAPANCA SURABAYA,20532691,S,59,66.37,61.46,40.85,76.54,"61,31",05,01,155
47, 0501156,SMK BARUNAWATI SURABAYA,20539249,S,373,67.45,55.6,39.55,75.53,"59,53",05,01,156
48, 0501157,SMK SATYA WIDYA SURABAYA,20532200,S,266,63.09,51.96,37.73,71.44,"56,06",05,01,157
49, 0501158,SMK NEGERI 7 SURABAYA,20532197,N,543,62.65,49.55,31.47,72.79,"54,12",05,01,158
50, 0501160,SMK PGRI 6 SURABAYA,20539251,S,178,55.62,41.72,28.15,66.59,"48,02",05,01,160
51, 0501161,SMK BERDIKARI 2 SURABAYA,20532253,S,59,46.2,32.88,22.71,66.12,"41,98",05,01,161
52, 0501162,SMK KAL 1 SURABAYA,20532183,S,220,62.64,48.97,32.52,73.64,"54,44",05,01,162
53, 0501163,SMK KAL 2 SURABAYA,20532182,S,195,64.31,49.03,26.9,68.62,"52,22",05,01,163
54, 0501164,SMK NEGERI 8 SURABAYA,20532198,N,455,68.64,57.61,43.63,77.92,"61,95",05,01,164
55, 0501165,SMK MATER AMABILIS SURABAYA,20532177,S,212,69.22,72.25,51.53,76.28,"67,32",05,01,165
56, 0501166,SMK WACHID HASYIM SURABAYA,20532711,S,333,69.33,49.24,37.12,77.31,"58,25",05,01,166
57, 0501167,SMK TRISILA SURABAYA,20532706,S,167,68.47,54.19,34.46,69.42,"56,64",05,01,167
58, 0501168,SMK TRITUNGGAL SURABAYA,20532705,S,106,60.98,45.17,27.83,75.36,"52,34",05,01,168
59, 0501170,SMK KETINTANG SURABAYA,20532180,S,299,70.57,57.33,40.55,72.32,"60,19",05,01,170
60, 0501172,SMK NEGERI 10 SURABAYA,20532204,N,553,72.46,59.54,48.44,77.52,"64,49",05,01,172
61, 0501173,SMK ADHIKAWACANA,20532258,S,295,66.74,49.22,37.02,75.36,"57,09",05,01,173
62, 0501174,SMK 17 AGUSTUS 1945 SURABAYA,20532266,S,129,69.88,61.02,39.67,72.26,"60,71",05,01,174
63, 0501175,SMK TUNAS WIJAYA SURABAYA,20532710,S,64,61,42.34,33.48,75.24,"53,02",05,01,175
64, 0501176,SMK PAWIYATAN SURABAYA,20532202,S,385,60.45,42.5,27.24,73.32,"50,88",05,01,176
65, 0501177,SMK PRAPANCA 2 SURABAYA,20532690,S,236,69.23,55.93,39.03,82.37,"61,64",05,01,177
66, 0501178,SMK ARIF RAHMAN HAKIM,20584016,S,46,55.39,34.09,28.53,70.32,"47,08",05,01,178
67, 0501179,SMK ABI SURABAYA,20532259,S,99,56.02,36.93,28.21,74.55,"48,93",05,01,179
68, 0501180,SMK NEGERI 12 SURABAYA,20532210,N,610,65.68,52.32,34.18,74.66,"56,71",05,01,180
69, 0501181,SMK AL ISLAH SURABAYA,20541318,S,131,67.79,52.11,32.73,75.91,"57,14",05,01,181
70, 0501182,SMK PGRI 14 SURABAYA,20532686,S,48,49.21,33.96,23.28,65,"42,86",05,01,182
71, 0501183,SMK BRAWIJAYA SURABAYA,20532255,S,30,56.67,37.27,22.42,66.33,"45,67",05,01,183
72, 0501184,SMK WAHANA KARYA SURABAYA,20532712,S,15,52.27,42.8,26.17,69.77,"47,75",05,01,184
73, 0501185,SMK DR. SOETOMO SURABAYA,20532186,S,488,58.55,41.98,28.02,71.49,"50,01",05,01,185
74, 0501186,SMK ST. LOUIS SURABAYA,20532677,S,169,71.66,65.34,41.32,73.32,"62,91",05,01,186
75, 0501187,SMK BUBUTAN SURABAYA,20532256,S,89,52.72,37.84,23.74,70.21,"46,13",05,01,187
76, 0501188,SMK RAJASA SURABAYA,20532681,S,349,61.73,49.3,30.84,68.48,"52,59",05,01,188
77, 0501189,SMK TARUNA SURABAYA,20532680,S,130,57.98,41.25,25.87,70.68,"48,95",05,01,189
78, 0501190,SMK SARI PRAJA SURABAYA,20532673,S,35,49.89,34.17,21.86,68.34,"43,57",05,01,190
79, 0501191,SMK KRISTEN PETRA SURABAYA,20532194,S,199,71.23,68.41,39.85,70.65,"62,54",05,01,191
80, 0501192,SMK PGRI 3 SURABAYA,20532687,S,35,54.17,42.74,25.64,66.64,"47,30",05,01,192
81, 0501193,SMK YESTA,20532696,S,41,54.2,34.93,22.56,66.63,"44,58",05,01,193
82, 0501194,SMK PEMBANGUNAN SURABAYA,20564064,S,31,59.03,44.39,32.98,71.46,"51,97",05,01,194
83, 0501195,SMK BAHRUL ULUM SURABAYA,20570572,S,52,60.85,46.58,33.46,67.08,"51,99",05,01,195
84, 0501196,SMK GIKI 1 SURABAYA,20577334,S,280,66.31,56.89,34.83,75.74,"58,44",05,01,196
85, 0501197,SMK TANWIR SURABAYA,20564065,S,103,61.57,47.88,28.45,70.33,"52,06",05,01,197
86, 0501198,SMK AL - IRSYAD SURABAYA,20555432,S,149,74.13,54.58,43.93,80.41,"63,26",05,01,198
87, 0501200,SMK GAMA CENDEKIA SURABAYA,20571344,S,67,62.81,46.84,28.81,71.96,"52,61",05,01,200
88, 0501201,SMK IPIEMS SURABAYA,20564057,S,184,67.92,55.17,30.24,71.58,"56,23",05,01,201
89, 0501202,SMK DIPONEGORO,20532185,S,21,56.29,34.95,28.33,68.71,"47,07",05,01,202
90, 0501203,SMK MUHAMMADIYAH 2 SURABAYA,20568497,S,146,65.3,53.41,30,67.46,"54,04",05,01,203
91, 0501205,SMK KESEHATAN BINA HUSADA SURABAYA,20571417,S,55,68.76,48.95,38.05,76.28,"58,01",05,01,205
92, 0501206,SMK KESEHATAN SURABAYA,20568499,S,70,73.26,60.29,39.57,76.3,"62,36",05,01,206
93, 0501207,SMK KESEHATAN NUSANTARA SURABAYA,20570577,S,91,69.78,56.24,37.8,78.29,"60,53",05,01,207
94, 0501208,SMK AL AMIN SURABAYA,20584024,S,19,60.63,45.16,24.87,72.16,"50,71",05,01,208
95, 0501209,SMK ISLAM AL - AMAL SURABAYA,20576251,S,106,60.98,42.62,25.66,72.94,"50,55",05,01,209
96, 0501210,SMK UNITOMO SURABAYA,60726708,S,18,62.33,58.89,27.78,69.48,"54,62",05,01,210
97, 0501211,SMK TAMAN SISWA SURABAYA,20577829,S,56,51.57,35.64,20.13,65.86,"43,30",05,01,211
98, 0501212,SMK KESEHATAN TERPADU SURABAYA,69768273,S,8,67.5,52,29.38,81.58,"57,62",05,01,212
99, 0501213,SMK NUR MEDIKA SURABAYA,20574720,S,32,65.75,51.94,33.36,74.42,"56,37",05,01,213
100, 0501214,SMK SITI AMINAH SURABAYA,69812068,S,25,52.08,32,24.5,59.95,"42,13",05,01,214
101, 0501215,SMK YPPI SURABAYA,69829367,S,21,68.19,66.48,39.76,79.34,"63,44",05,01,215
102, 0501901,SMK NEGERI 5 SURABAYA,20532211,N,540,74.07,67.79,57.11,0,"49,74",05,01,901
103, 0502101,SMK NEGERI 1 MALANG,20533813,N,582,77.41,63.78,54.55,80.32,"69,02",05,02,101
104, 0502102,SMK PGRI 7 SINGHASARI,20539752,S,138,67.94,43.7,31.52,73.2,"54,09",05,02,102
105, 0502103,SMK TARUNA BHAKTI,20533802,S,3,70.67,52,34.17,73.93,"57,69",05,02,103
106, 0502104,SMK PGRI 2 MALANG,20533809,S,179,64.55,45.16,31.93,74.06,"53,93",05,02,104
107, 0502105,SMK YP 17-2 MALANG,20533807,S,25,71.36,49.2,32.2,73.24,"56,50",05,02,105
108, 0502106,SMK SRI WEDARI MALANG,20533800,S,16,65.75,54.75,25.94,68.93,"53,84",05,02,106
109, 0502107,SMK BINA BANGSA MALANG,20533648,S,19,65.89,47.05,31.32,64.45,"52,18",05,02,107
110, 0502108,SMK PGRI 6 MALANG,20533795,S,139,62.56,42.69,28.49,74.29,"52,01",05,02,108
111, 0502109,SMK NEGERI 2 MALANG,20533814,N,471,74.74,64.48,50.68,77.74,"66,91",05,02,109
112, 0502110,SMK WISNUWARDHANA MALANG,20533805,S,51,71.57,51.69,33.77,72.84,"57,47",05,02,110
113, 0502111,SMK SHALAHUDDIN MALANG,20533799,S,27,66.67,47.33,37.96,79.08,"57,76",05,02,111
114, 0502112,SMK ARJUNA 1 MALANG,20539747,S,41,70.05,53.02,35.3,77.29,"58,92",05,02,112
115, 0502113,SMK ARJUNA 2 MALANG,20533649,S,52,69.19,50.27,35.96,72.56,"57,00",05,02,113
116, 0502114,SMK MUHAMMADIYAH 2 MALANG,20533643,S,76,72.26,53.97,38.98,78.1,"60,83",05,02,114
117, 0502115,SMK PRAJNAPARAMITA MALANG,20533797,S,46,63.17,45.35,30.22,75.64,"53,60",05,02,115
118, 0502116,SMK BHAKTI LUHUR MALANG,20533646,S,63,64.6,41.17,31.94,73.42,"52,78",05,02,116
119, 0502117,SMK NEGERI 3 MALANG,20533815,N,331,75.12,60.4,51.42,79.78,"66,68",05,02,117
120, 0502118,SMK KERTAWIISATA MALANG,20533794,S,9,64.89,44.22,38.89,71.64,"54,91",05,02,118
121, 0502119,SMK NEGERI 7 MALANG,20533819,N,165,72.85,51.9,43.06,76,"60,95",05,02,119
122, 0502120,SMK NEGERI 8 MALANG,20539750,N,188,76.65,72.86,51.94,78.89,"70,09",05,02,120
123, 0502121,SMK PGRI 3 MALANG,20533808,S,980,67.79,55.35,43.31,71.31,"59,44",05,02,121
124, 0502122,SMK NASIONAL MALANG,20533812,S,344,65.16,48.59,30.63,71.24,"53,91",05,02,122
125, 0502123,SMK COR JESU MALANG,20533823,S,84,72.48,70.55,57.14,76.93,"69,28",05,02,123
126, 0502124,SMK TUMAPEL MALANG,20533804,S,41,63.32,46.39,36.71,73.55,"54,99",05,02,124
127, 0502125,SMK BINA CENDIKA MALANG,20539748,S,21,66.38,53.81,32.62,71.16,"55,99",05,02,125
128, 0502126,SMK KARTIKA IV-1 MALANG,20533668,S,75,66.96,45.68,38.83,78.52,"57,50",05,02,126
129, 0502127,SMK NEGERI 4 MALANG,20533816,N,863,76.13,68.06,45.34,78.01,"66,89",05,02,127
130, 0502128,SMK SHALAHUDDIN 2,20540218,S,22,64.73,49.18,23.86,72.71,"52,62",05,02,128
131, 0502129,SMK YP 17-1 MALANG,20533806,S,46,63.87,44.91,32.12,72.45,"53,34",05,02,129
132, 0502131,SMK GRAF. KARYA NASIONAL,20533651,S,26,63.08,41.23,22.69,74.46,"50,37",05,02,131
133, 0502132,SMK P U MALANG,20533821,S,106,63.92,44.72,28.11,73.45,"52,55",05,02,132
134, 0502133,SMK PETRA YPK,20533822,S,16,58.75,36.88,21.88,69.57,"46,77",05,02,133
135, 0502134,SMK NEGERI 5 MALANG,20533817,N,617,71.62,58.71,38.76,78.84,"61,98",05,02,134
136, 0502135,SMK NEGERI 6 MALANG,20533818,N,714,69.25,52.76,35.35,73.88,"57,81",05,02,135
137, 0502136,SMK MUHAMMADYAH 3 KOTA MALANG,20533810,S,9,58.44,45.11,26.67,65.2,"48,86",05,02,136
138, 0502137,SMK NEGERI 9 MALANG,20539751,N,233,66.63,47.04,29.71,70.52,"53,48",05,02,137
139, 0502138,SMK NEGERI 10 MALANG,20539749,N,388,69.24,50.18,37.51,68.72,"56,41",05,02,138
140, 0502139,SMK NEGERI 11 MALANG,20548806,N,331,71.6,52.27,34.31,74.84,"58,26",05,02,139
141, 0502140,SMK NEGERI 12 MALANG,20548807,N,313,69.78,55.72,38.39,73.1,"59,25",05,02,140
142, 0502141,SMK MUHAMMADYAH 1 KOTA MALANG,20533811,S,52,64,44.88,29.42,71.12,"52,36",05,02,141
143, 0502142,SMK PUTRA INDONESIA KOTA MALANG,20533798,S,215,75.58,66.39,47.34,75.86,"66,29",05,02,142
144, 0502143,SMK TELKOM SANDHY PUTRA,20533803,S,328,80.24,78.34,64.05,82.4,"76,26",05,02,143
145, 0502144,SMK TUNAS BANGSA KOTA MALANG,20540219,S,26,59.23,45.46,29.81,71.72,"51,56",05,02,144
146, 0502145,SMK WASKITA DHARMA,20533644,S,4,70,51.5,23.13,78.83,"55,87",05,02,145
147, 0502146,SMK WIDYAGAMA MALANG,20559083,S,44,65.09,44.59,24.43,70.57,"51,17",05,02,146
148, 0502147,SMK FARMASI MAHARANI,20571087,S,28,71.5,61.29,46.34,82.8,"65,48",05,02,147
149, 0502148,SMK KRISTEN ELIM,69734068,S,14,75.29,55.29,36.25,74.13,"60,24",05,02,148
150, 0502149,SMK BINA MANDIRI,20574735,S,32,77.81,54.56,38.83,75.66,"61,72",05,02,149
151, 0502150,SMK BAITUL MAKMUR,20577372,S,23,66.52,44,33.48,70.66,"53,67",05,02,150
152, 0502151,SMK NEGERI 13 MALANG,69758447,N,102,71.22,57.41,39.07,78.71,"61,60",05,02,151
153, 0502152,SMK KESEHATAN ADI HUSADA,69755782,S,114,74.81,52.32,39.65,75.69,"60,62",05,02,152
154, 0502153,SMK EL-HAYAT,20583974,S,19,54.95,36.11,22.89,70.96,"46,23",05,02,153
155, 0502154,SMKS KESEHATAN KENDEDES,69854821,S,23,74.17,51.57,35.54,75.2,"59,12",05,02,154
156, 0502155,SMKS INDOTEKNIKA,69888531,S,17,61.53,44.71,24.71,67.8,"49,69",05,02,155
157, 0503101,SMK NEGERI 1 MADIUN,20534179,N,507,71.7,66.39,49.25,79.76,"66,78",05,03,101
158, 0503102,SMK PENERBANGAN ANTARIKSA,20534184,S,20,65.6,48,22.5,74.54,"52,66",05,03,102
159, 0503103,SMK PGRI 2 MADIUN,20534194,S,39,62,40.67,22.12,74.32,"49,78",05,03,103
160, 0503104,SMK NEGERI 2 MADIUN,20534178,N,264,73.98,57.03,41.43,82.22,"63,67",05,03,104
161, 0503105,SMK PGRI 3 MADIUN,20534193,S,107,72.39,53.18,33.57,79.49,"59,66",05,03,105
162, 0503106,SMK ST. BONAVENTURA 1,20534189,S,51,74,53.92,40.69,81.78,"62,60",05,03,106
163, 0503107,SMK NEGERI 3 MADIUN,20534177,N,323,77.18,65.6,52.64,79.64,"68,77",05,03,107
164, 0503108,SMK KIMIA MUDDA MADIUN,20566430,S,13,66.92,48.15,35.77,75.9,"56,69",05,03,108
165, 0503109,SMK COKROAMINOTO 2 MADIUN,20534195,S,19,59.89,43.37,23.55,74.01,"50,21",05,03,109
166, 0503110,SMK BINA FARMA MADIUN,20539405,S,172,81.92,68.17,61.16,88.34,"74,90",05,03,110
167, 0503111,SMK NEGERI 4 MADIUN,20534176,N,170,75.14,50.89,39.35,74.47,"59,96",05,03,111
168, 0503113,SMK KUSUMA TERATE MADIUN,20534180,S,13,68.77,45.69,32.88,75.65,"55,75",05,03,113
169, 0503114,SMK PGRI 4 MADIUN,20534192,S,6,66,48.33,33.33,78.27,"56,48",05,03,114
170, 0503115,SMK COKROAMINOTO 1 MADIUN,20534151,S,3,78.67,58.67,44.17,70.13,"62,91",05,03,115
171, 0503116,SMK NEGERI 5 MADIUN,20534175,N,197,71.82,52.88,37.69,80.71,"60,78",05,03,116
172, 0503117,SMK SORE MADIUN,20534191,S,57,70.77,51.23,36.49,82.08,"60,14",05,03,117
173, 0503118,SMK TAMAN SISWA 1 MADIUN,20534187,S,15,66.13,48.8,34,79.63,"57,14",05,03,118
174, 0503120,SMK YP 17-2 MADIUN,20534161,S,11,71.27,46,36.82,75.74,"57,46",05,03,120
175, 0503121,SMK GAMALIEL 1,20534183,S,319,65.09,46.77,34.34,72.37,"54,64",05,03,121
176, 0503122,SMK VIC-TORIQOT,20534174,S,34,75.12,51.82,38.46,76.25,"60,41",05,03,122
177, 0503123,SMK TAMANSISWA 2,20534186,S,52,63.81,46.12,22.36,72.96,"51,31",05,03,123
178, 0503124,SMK YP 17 -1 MADIUN,20534173,S,122,65.56,52.44,32.58,76.09,"56,67",05,03,124
179, 0503125,SMK ST. BONAVENTURA 2 MADIUN,20534188,S,17,64.35,42.71,30.88,76.02,"53,49",05,03,125
180, 0503126,SMK INDUSTRI MADIUN,20534181,S,20,62,44.3,29.13,78.12,"53,39",05,03,126
181, 0503127,SMK PGRI 1 MADIUN,20534185,S,40,60.35,47.9,27.75,75.54,"52,89",05,03,127
182, 0503129,SMK GAMALIEL 2 MADIUN,20534182,S,24,66.5,46.17,32.5,75.66,"55,21",05,03,129
183, 0503130,SMK KESEHATAN ADITAPA,20571010,S,106,81.87,66.36,63.96,86.51,"74,68",05,03,130
184, 0503131,SMK CENDEKIA,69765102,S,58,74.93,54.97,37.33,77.46,"61,17",05,03,131
185, 0503132,SMK KESEHATAN REKSA HUSADA,69759004,S,20,75.1,51.9,31.75,76.1,"58,71",05,03,132
186, 0504101,SMK NEGERI 1 KEDIRI,20534398,N,602,75.28,64.95,48.83,77.24,"66,58",05,04,101
187, 0504103,SMK PGRI 4 KEDIRI,20534396,S,304,61.91,41.26,27.66,69.19,"50,01",05,04,103
188, 0504104,SMK KARTANEGARA KEDIRI,20534401,S,310,61.15,39.5,26.92,71.07,"49,66",05,04,104
189, 0504105,SMK PGRI 1 KEDIRI,20534397,S,526,66.47,44.52,28.36,74.37,"53,43",05,04,105
190, 0504106,SMK PELAYARAN HANG TUAH KEDIRI,20534363,S,145,64.06,45.99,27.31,73.15,"52,63",05,04,106
191, 0504107,SMK NEGERI 2 KEDIRI,20534408,N,645,79.05,68.57,59.73,82.54,"72,47",05,04,107
192, 0504108,SMK TI PELITA NUSANTARA,20540341,S,100,69.76,53.54,32.25,75.22,"57,69",05,04,108
193, 0504109,SMK BRAWIJAYA 1 KEDIRI,20534394,S,14,63.29,44.14,27.68,66.56,"50,42",05,04,109
194, 0504110,SMK MUHAMMADIYAH 1 KEDIRI,20534395,S,34,72,53,47.43,74.96,"61,85",05,04,110
195, 0504111,SMK PGRI 3 KEDIRI,20534405,S,120,66.33,42.68,28.19,75.31,"53,13",05,04,111
196, 0504112,SMK PAWYATAN DAHA 1 KEDIRI,20534407,S,323,71.83,51.44,37,79.51,"59,95",05,04,112
197, 0504113,SMK PAWYATAN DAHA 2 KEDIRI,20534381,S,216,68.62,45.09,31.94,74.22,"54,97",05,04,113
198, 0504114,SMK PGRI 2 KEDIRI,20534406,S,400,70.62,48.14,36.63,74.71,"57,53",05,04,114
199, 0504115,SMK NEGERI 3 KEDIRI,20534403,N,204,73.12,54.47,44.63,76.45,"62,17",05,04,115
200, 0504116,SMK PRG BHAKTI WIYATA KEDIRI,20540340,S,14,76.57,67.43,52.14,78.36,"68,63",05,04,116
201, 0504117,SMK TAMANSISWA KEDIRI,20534380,S,20,60.9,43.4,26.5,69.84,"50,16",05,04,117
202, 0504118,SMK AL-HUDA KEDIRI,20534402,S,457,66.79,47.19,31.75,74.19,"54,98",05,04,118
203, 0504119,SMK MUHAMMADIYAH 2 KEDIRI,20534399,S,103,58.21,42.52,25.97,66.38,"48,27",05,04,119
204, 0504120,SMK KESEHATAN BHAKTI WIYATA KEDIRI,20540339,S,133,81.53,78.66,68.2,86.85,"78,81",05,04,120
205, 0504121,SMK ANALIS KESEHATAN BHAKTI WIYATA KEDIRI,20540338,S,68,78.65,79.35,69.45,76.57,"76,01",05,04,121
206, 0504123,SMK CAHAYA SURYA KEDIRI,20573920,S,15,67.6,55.6,28.33,74.15,"56,42",05,04,123
207, 0504125,SMK AL AMIEN,20564088,S,37,67.35,47.73,26.62,69.62,"52,83",05,04,125
208, 0504126,SMK PLUS DARUS SALAM,20570653,S,52,70.69,52.88,39.47,76.35,"59,85",05,04,126
209, 0504127,SMK KESEHATAN BHAKTI INDONESIA MEDIKA KEDIRI,60726287,S,65,72.8,53.82,37.38,77.4,"60,35",05,04,127
210, 0504128,SMK AL-MAHRUSIYAH,60726286,S,70,63.89,41.86,26.57,70.82,"50,79",05,04,128
211, 0504129,SMK KEPERAWATAN BHAKTI WIYATA,69762627,S,43,78.05,67.35,49.01,75.99,"67,60",05,04,129
212, 0505101,SMK NEGERI 1 MOJOKERTO,20534751,N,500,72.22,57.6,37.94,76.72,"61,12",05,05,101
213, 0505102,SMK TAMANSISWA MOJOKERTO,20534784,S,603,64.99,44.96,31.63,74.8,"54,10",05,05,102
214, 0505103,SMK RADEN PATAH,20534783,S,227,63.05,42.56,27.32,73.44,"51,59",05,05,103
215, 0505104,SMK PGRI MOJOKERTO,20534781,S,250,61.77,40.9,25.63,73.71,"50,50",05,05,104
216, 0505105,SMK BRAWIJAYA MOJOKERTO,20534765,S,87,63.38,46.51,24.66,74.55,"52,28",05,05,105
217, 0505106,SMK PUTRA BANGSA MOJOKERTO,20534782,S,4,46.5,77,56.25,72.75,"63,13",05,05,106
218, 0505107,SMK PARAMITA MOJOKERTO,20534767,S,20,70.4,54.1,34.13,79.06,"59,42",05,05,107
219, 0505108,SMK AKHMAD YANI,20534752,S,71,67.69,46.42,30.42,79.15,"55,92",05,05,108
220, 0505109,SMK MUHAMMADIYAH 1 MOJOKERTO,20534766,S,32,65.56,43.44,26.48,68.94,"51,11",05,05,109
221, 0505110,SMK BHAKTI INDONESIA MEDIKA,60702916,S,85,74.8,56.85,37.79,81.11,"62,64",05,05,110
222, 0505111,SMK NEGERI 2 MOJOKERTO,69786498,N,113,72.34,58.85,38.19,76.39,"61,44",05,05,111
223, 0506101,SMK NEGERI 1 BLITAR,20535097,N,815,74.41,64.3,46.71,74.87,"65,07",05,06,101
224, 0506102,SMK TRIJAYA BLITAR,20535094,S,10,62.4,39.8,20.5,64.79,"46,87",05,06,102
225, 0506103,SMK DR. ISMANGIL BLITAR,20535054,S,8,55.5,36.25,22.5,72,"46,56",05,06,103
226, 0506105,SMK YP-17 BLITAR,20535095,S,18,72,66.67,75.69,76.5,"72,72",05,06,105
227, 0506106,SMK PGRI 1 BLITAR,20535089,S,61,68.36,59.8,41.15,74.43,"60,94",05,06,106
228, 0506107,SMK KATOLIK SANTO YUSUP BLITAR,20535072,S,222,65.31,47.77,33.83,70.73,"54,41",05,06,107
229, 0506108,SMK ISLAM 1 BLITAR,20535055,S,607,67.33,47.17,34.47,72.69,"55,42",05,06,108
230, 0506109,SMK NEGERI 2 BLITAR,20535098,N,484,77.77,63.78,50.39,81.21,"68,29",05,06,109
231, 0506111,SMK NEGERI 3 BLITAR,20535099,N,469,71.83,54.21,44.21,79.03,"62,32",05,06,111
232, 0506112,SMK PGRI 3 BLITAR,20535091,S,160,76.63,53.1,39.44,77.53,"61,68",05,06,112
233, 0506113,SMK YP KOTAMADYA BLITAR,20535096,S,35,68,53.77,31.07,76.41,"57,31",05,06,113
234, 0506114,SMK ANGKATAN 45 BLITAR,20535053,S,9,70.67,47.11,33.33,75.69,"56,70",05,06,114
235, 0506115,SMK PGRI 4 BLITAR,20535092,S,50,75.76,55.16,41.05,80.83,"63,20",05,06,115
236, 0506116,SMK PGRI 2 BLITAR,20535090,S,22,73.36,46.73,33.86,76.75,"57,68",05,06,116
237, 0506120,SMK MUHAMMADIYAH 1 BLITAR,69761846,S,18,73.56,54.33,38.19,79.63,"61,43",05,06,120
238, 0506121,SMK TELKOM BRAWIJAYA,69806648,S,70,69.77,47.8,28.89,72.37,"54,71",05,06,121
239, 0507101,SMK NEGERI 1 PASURUAN,20535468,N,658,74.63,60.73,52.53,79.66,"66,89",05,07,101
240, 0507102,SMK MGR SOEGIJAPRANATA,20535471,S,7,66.29,48,29.29,68.93,"53,13",05,07,102
241, 0507103,SMK NEGERI 2 PASURUAN,20535473,N,440,65.95,46.62,33.5,74.04,"55,03",05,07,103
242, 0507104,SMK MUHAMMADIYAH 1 PASURUAN,20535470,S,123,60.67,46.5,29.13,69.37,"51,42",05,07,104
243, 0507105,SMK PGRI 1 PASURUAN,20535467,S,125,60.18,74.05,37.88,71.97,"61,02",05,07,105
244, 0507106,SMK PGRI 2 PASURUAN,20535466,S,267,60.5,39.57,27.33,70.05,"49,36",05,07,106
245, 0507107,SMK PGRI 4 PASURUAN,20535450,S,146,62.16,48.52,47.36,76.95,"58,75",05,07,107
246, 0507108,SMK UNTUNG SUROPATI PASURUAN,20535434,S,188,63.37,47.83,35.57,74.44,"55,30",05,07,108
247, 0507109,SMK DHARMA WIRAWAN PASURUAN,20535472,S,71,61.49,45.83,30.99,70.64,"52,24",05,07,109
248, 0507110,SMK SHALAHUDIN PASURUAN,20535449,S,186,62.49,49.72,34.84,75.02,"55,52",05,07,110
249, 0507111,SMK BAYT AL-HIKMAH,60725451,S,18,79.11,51.56,52.08,73.27,"64,01",05,07,111
